class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2015-09-20T17:11:11.00Z,41.8888765,-89.0222244,3732.181,52.24,30.77,-5.41,6.407,9.664,1.65,30.49693,1.44904,3,7
4,2015-09-20T17:11:11.20Z,41.8889717,-89.0221526,3733.16,52.58,29.88,-5.28,6.414,9.635,1.63,29.60938,1.34506,3,7
4,2015-09-20T17:11:11.40Z,41.8890669,-89.0220817,3733.804,52.73,29.6,-4.73,6.416,9.617,1.61,29.30862,1.30713,3,7
4,2015-09-20T17:11:11.60Z,41.8891619,-89.0220115,3734.839,52.5,29.04,-4.85,6.413,9.61,1.61,28.94708,1.19246,3,7
4,2015-09-20T17:11:11.80Z,41.8892565,-89.0219427,3735.528,52.42,28.68,-4.6,6.405,9.595,1.55,28.68239,1.12643,3,7
4,2015-09-20T17:11:12.00Z,41.889352,-89.0218751,3736.354,52.67,28.14,-4.31,6.399,9.583,1.56,28.11713,1.1347,3,7
4,2015-09-20T17:11:12.20Z,41.8894471,-89.0218081,3737.294,52.78,27.83,-4.54,6.394,9.575,1.58,27.79977,1.13069,3,7
4,2015-09-20T17:11:12.40Z,41.8895419,-89.0217417,3738.513,52.57,27.79,-4.95,6.385,9.56,1.44,27.86099,1.12136,3,7
4,2015-09-20T17:11:12.60Z,41.8896372,-89.0216768,3739.102,52.8,27.26,-4.49,6.371,9.543,1.42,27.30516,1.08102,3,7
4,2015-09-20T17:11:12.80Z,41.8897335,-89.0216132,3740.303,52.84,26.77,-4.35,6.353,9.525,1.4,26.87183,1.06741,3,7
4,2015-09-20T17:11:13.00Z,41.8898295,-89.0215493,3741.295,53.02,26.65,-4.49,6.32,9.496,1.37,26.68793,1.04697,3,7
4,2015-09-20T17:11:13.20Z,41.8899261,-89.0214859,3742.307,53.29,26.53,-4.58,6.27,9.45,1.22,26.46779,0.98627,3,7
4,2015-09-20T17:11:13.40Z,41.8900236,-89.0214248,3743.412,53.71,26.02,-4.3,6.22,9.405,1.07,25.8453,1.01261,3,7
4,2015-09-20T17:11:13.60Z,41.8901202,-89.0213645,3744.5,53.78,25.57,-4.28,6.166,9.364,0.95,25.43179,1.02432,3,7
4,2015-09-20T17:11:13.80Z,41.8902174,-89.0213053,3745.56,53.96,25.16,-4.22,6.12,9.319,0.97,25.00048,0.94703,3,7
4,2015-09-20T17:11:14.00Z,41.8903151,-89.0212465,3746.75,54.16,24.74,-4.6,6.082,9.294,1.18,24.55029,0.94027,3,7
4,2015-09-20T17:11:14.20Z,41.8904131,-89.0211886,3747.856,54.42,24.25,-4.58,6.045,9.272,1.17,24.01556,0.93937,3,7
4,2015-09-20T17:11:14.40Z,41.8905118,-89.0211313,3748.815,54.81,24.02,-4.36,6.018,9.266,1.2,23.66118,1.07115,3,7
4,2015-09-20T17:11:14.60Z,41.8906108,-89.0210752,3749.684,55.03,23.36,-4.18,5.99,9.258,1.15,22.99994,1.05652,3,7
4,2015-09-20T17:11:14.80Z,41.8907106,-89.0210194,3750.9,55.09,23.37,-4.47,5.964,9.257,1.1,22.98864,1.05593,3,7
