class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2,2017-08-06T09:23:35.40Z,55.0942121,38.9079860,2316.924,-4.65,-16.35,51.64,41.874,32.860,1.73,254.11546,5.06598,3,5
2,2017-08-06T09:23:35.60Z,55.0942242,38.9079749,2306.595,-4.13,-15.76,50.55,39.984,31.367,1.65,255.30033,5.38787,3,5
2,2017-08-06T09:23:35.80Z,55.0942335,38.9079657,2296.938,-3.85,-15.01,49.45,38.200,29.965,1.58,255.60755,5.62615,3,5
2,2017-08-06T09:23:36.00Z,55.0942408,38.9079555,2287.426,-3.36,-14.15,48.32,36.463,28.600,1.51,256.62785,6.03762,3,5
2,2017-08-06T09:23:36.20Z,55.0942539,38.9079460,2277.665,-3.21,-13.66,47.24,34.904,27.383,1.46,256.76734,6.14390,3,5
2,2017-08-06T09:23:36.40Z,55.0942923,38.9079469,2266.063,-3.07,-13.35,46.12,33.856,26.602,1.49,257.05948,6.18389,3,5
2,2017-08-06T09:23:36.60Z,55.0943271,38.9079552,2255.164,-2.06,-12.32,44.64,32.873,25.844,1.59,260.51751,7.58927,3,5
2,2017-08-06T09:23:36.80Z,55.0944056,38.9079758,2239.962,-2.66,-12.97,43.09,32.685,25.699,1.75,258.40242,7.37494,3,5
2,2017-08-06T09:23:37.00Z,55.0944182,38.9079698,2231.153,-2.81,-11.98,41.29,31.560,24.766,1.80,256.80531,8.37731,3,5
2,2017-08-06T09:23:37.20Z,55.0944198,38.9079600,2223.775,-3.37,-11.09,39.42,30.433,23.836,1.86,253.09302,8.59137,3,5
2,2017-08-06T09:23:37.40Z,55.0944134,38.9079623,2217.466,-5.15,-8.90,37.56,29.375,22.963,1.89,239.94845,12.59765,3,5
2,2017-08-06T09:23:37.60Z,55.0944259,38.9079970,2210.304,-7.68,-6.88,35.50,29.039,22.682,2.05,221.82048,13.25842,3,5
